Id_Itinerario,Id_Segmento,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
4,13,2012/12/10,CC887ZR,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,130,151,0.09
4,14,2012/12/10,CC887ZR,,45.4614926,9.1734501,130,167,0.78
4,15,2012/12/10,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,120,0.74
4,16,2012/12/10,CC887ZR,,45.4560254,9.1873985,50,79,0.53
4,17,2012/12/10,CC887ZR,,45.4573489,9.1925222,50,76,0.43
5,0,2012/12/11,CC887ZR,Piazza%20S.%20Sepolcro%2C%2020123%20Milano%2C%20Italy,45.4629006,9.1853479,50,36,0
5,1,2012/12/11,CC887ZR,Via%20Cardinal%20Federico,45.4628651,9.1855118,50,60,0.01
5,2,2012/12/11,CC887ZR,Via%20Cardinal%20Federico,45.4631899,9.1859768,50,68,0.05
5,3,2012/12/11,CC887ZR,Via%20delle%20Asole,45.4625928,9.1868609,90,115,0.1
5,4,2012/12/11,CC887ZR,Via%20Torino,45.4602448,9.1813183,130,147,0.53
5,5,2012/12/11,CC887ZR,,45.4587903,9.1778164,90,108,0.32
5,6,2012/12/11,CC887ZR,,45.4581321,9.1768767,130,161,0.1
5,7,2012/12/11,CC887ZR,Via%20Giovanni%20Battista%20Torti,45.4577733,9.1774303,130,152,0.06
5,8,2012/12/11,CC887ZR,Via%20Conca%20del%20Naviglio,45.4575858,9.1773679,130,166,0.02
5,9,2012/12/11,CC887ZR,,45.4574067,9.1773326,90,121,0.02
5,10,2012/12/11,CC887ZR,,45.4585777,9.1782171,50,82,0.16
5,11,2012/12/11,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,107,0.25
5,12,2012/12/11,CC887ZR,,45.4566123,9.1843124,50,85,0.28
5,13,2012/12/11,CC887ZR,Via%20della%20Chiusa,45.4587773,9.1846379,50,75,0.25
5,14,2012/12/11,CC887ZR,,45.4601392,9.1863898,50,84,0.21
5,15,2012/12/11,CC887ZR,Via%20Amedei,45.4607018,9.1863452,50,77,0.06
5,16,2012/12/11,CC887ZR,,45.4612204,9.1864281,50,69,0.06
5,17,2012/12/11,CC887ZR,Via%20Lupetta,45.4617521,9.186537,50,79,0.06
5,18,2012/12/11,CC887ZR,Via%20degli%20Arcimboldi,45.4620434,9.1874254,50,69,0.08
5,19,2012/12/11,CC887ZR,Via%20dell%27Unione,45.4614195,9.1877434,50,61,0.07
5,20,2012/12/11,CC887ZR,,45.4610512,9.1879997,50,88,0.05
6,0,2012/12/14,CC887ZR,Piazza%20Sant%27Alessandro%2C%203%2C%2020123%20Milano%2C%20Italy,45.4607023,9.1863558,50,48,0
6,1,2012/12/14,CC887ZR,Via%20della%20Palla,45.4612204,9.1864281,50,72,0.06
6,2,2012/12/14,CC887ZR,Via%20Lupetta,45.4617521,9.186537,50,71,0.06
6,3,2012/12/14,CC887ZR,Via%20degli%20Arcimboldi,45.4620434,9.1874254,90,125,0.08
6,4,2012/12/14,CC887ZR,Via%20dell%27Unione,45.4611826,9.1879378,50,81,0.1
6,5,2012/12/14,CC887ZR,Piazza%20Giuseppe%20Missori,45.4611221,9.1883402,90,129,0.03
6,6,2012/12/14,CC887ZR,Piazza%20Giuseppe%20Missori,45.4604349,9.1885149,90,104,0.08
6,7,2012/12/14,CC887ZR,,45.4585082,9.1918751,50,66,0.34
6,8,2012/12/14,CC887ZR,Via%20Lentasio,45.4575097,9.1900583,50,79,0.19
6,9,2012/12/14,CC887ZR,,45.4574924,9.189962,50,87,0.01
7,0,2012/12/13,CC887ZR,Via%20Porlezza%2C%204%2C%2020123%20Milano%2C%20Italy,45.4671337,9.182482,50,33,0
7,1,2012/12/13,CC887ZR,Via%20Manfredo%20Camperio,45.467221,9.1827853,90,126,0.03
7,2,2012/12/13,CC887ZR,Via%20Manfredo%20Camperio,45.4658439,9.1836584,50,82,0.17
7,3,2012/12/13,CC887ZR,Via%20Meravigli,45.4656605,9.1804013,90,114,0.26
7,4,2012/12/13,CC887ZR,,45.4659213,9.1756616,130,149,0.38
7,5,2012/12/13,CC887ZR,Via%20Giosu%C3%A8%20Carducci,45.4678776,9.1768556,130,140,0.24
7,6,2012/12/13,CC887ZR,Piazzale%20Luigi%20Cadorna,45.4679104,9.1773343,130,168,0.04
7,7,2012/12/13,CC887ZR,Piazzale%20Luigi%20Cadorna,45.4682641,9.1775069,130,154,0.05
7,8,2012/12/13,CC887ZR,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,90,106,0.09
7,9,2012/12/13,CC887ZR,,45.4614926,9.1734501,130,156,0.78
7,10,2012/12/13,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4587903,9.1778164,130,151,0.46
7,11,2012/12/13,CC887ZR,Via%20Cesare%20Correnti,45.4601241,9.1810036,90,110,0.29
7,12,2012/12/13,CC887ZR,,45.4631671,9.1875725,50,67,0.64
7,13,2012/12/13,CC887ZR,Via%20Spadari,45.4636615,9.1869429,50,75,0.07
8,0,2012/12/10,CC887ZR,Milan%2C%20Italy,45.4654122,9.185966,50,45,0
8,1,2012/12/10,CC887ZR,Piazza%20Cordusio,45.4652391,9.1862011,90,112,0.03
8,2,2012/12/10,CC887ZR,,45.4637355,9.188277,90,106,0.23
8,3,2012/12/10,CC887ZR,Via%20Torino,45.4602448,9.1813183,50,67,0.7
8,4,2012/12/10,CC887ZR,,45.4587903,9.1778164,90,112,0.32
8,5,2012/12/10,CC887ZR,,45.4581321,9.1768767,50,69,0.1
8,6,2012/12/10,CC887ZR,Via%20Giovanni%20Battista%20Torti,45.4577733,9.1774303,90,125,0.06
8,7,2012/12/10,CC887ZR,Via%20Conca%20del%20Naviglio,45.4575858,9.1773679,90,119,0.02
8,8,2012/12/10,CC887ZR,,45.4574067,9.1773326,130,147,0.02
8,9,2012/12/10,CC887ZR,,45.4585777,9.1782171,130,168,0.16
8,10,2012/12/10,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,114,0.25
8,11,2012/12/10,CC887ZR,,45.4560254,9.1873985,50,83,0.53
8,12,2012/12/10,CC887ZR,,45.4576026,9.193402,50,81,0.51
8,13,2012/12/10,CC887ZR,Corso%20di%20Porta%20Romana,45.4604349,9.1885149,90,127,0.49
8,14,2012/12/10,CC887ZR,,45.4611221,9.1883402,90,119,0.08
8,15,2012/12/10,CC887ZR,Via%20Alberico%20Albricci,45.4606757,9.1908889,50,61,0.2
8,16,2012/12/10,CC887ZR,,45.4621151,9.1932758,50,85,0.25
8,17,2012/12/10,CC887ZR,Via%20Sant%27Antonio,45.4616367,9.1934539,50,88,0.06
9,0,2012/12/12,CC887ZR,Via%20Fiori%20Chiari%2C%208%2C%2020121%20Milano%2C%20Italy,45.4723183,9.1875511,50,35,0
9,1,2012/12/12,CC887ZR,Via%20Borgonuovo,45.4726672,9.1895912,50,75,0.16
9,2,2012/12/12,CC887ZR,Via%20Borgonuovo,45.473149,9.1895697,90,118,0.05
9,3,2012/12/12,CC887ZR,Via%20Fatebenefratelli,45.4729602,9.1879209,130,158,0.13
9,4,2012/12/12,CC887ZR,,45.4720908,9.1839051,90,114,0.33
9,5,2012/12/12,CC887ZR,,45.4717748,9.182273,50,76,0.13
9,6,2012/12/12,CC887ZR,Foro%20Buonaparte,45.4684627,9.1825364,50,60,0.41
9,7,2012/12/12,CC887ZR,Via%20Manfredo%20Camperio,45.4670663,9.1828814,50,75,0.24
10,0,2012/12/08,CC887ZR,Via%20S.%20Raffaele%2C%203%2C%2020121%20Milano%2C%20Italy,45.4658637,9.1912943,50,40,0
10,1,2012/12/08,CC887ZR,Via%20Agnello,45.4661243,9.1916334,50,62,0.04
10,2,2012/12/08,CC887ZR,Via%20Ulrico%20Hoepli,45.4666313,9.192872,50,65,0.14
10,3,2012/12/08,CC887ZR,Via%20S.%20Paolo,45.4667327,9.1928391,90,124,0.01
10,4,2012/12/08,CC887ZR,Piazza%20Filippo%20Meda,45.4669519,9.1937582,50,71,0.08
10,5,2012/12/08,CC887ZR,,45.4668071,9.1977978,90,112,0.32
10,6,2012/12/08,CC887ZR,Corso%20Venezia,45.4706215,9.2010583,90,129,0.5
10,7,2012/12/08,CC887ZR,Via%20Gabrio%20Serbelloni,45.4690904,9.2021458,50,80,0.19
10,8,2012/12/08,CC887ZR,Via%20Mozart,45.4693869,9.2039449,90,125,0.14
10,9,2012/12/08,CC887ZR,Via%20Vivaio,45.4675633,9.2045413,130,142,0.21
10,10,2012/12/08,CC887ZR,Corso%20Monforte,45.4667857,9.1990612,90,116,0.44
10,11,2012/12/08,CC887ZR,Via%20Cino%20del%20Duca,45.4657696,9.199331,50,60,0.12
10,12,2012/12/08,CC887ZR,Via%20Borgogna,45.46581,9.1985004,50,74,0.07
10,13,2012/12/08,CC887ZR,,45.4658486,9.1976273,90,123,0.07
10,14,2012/12/08,CC887ZR,Corso%20Europa,45.4636145,9.1958035,90,125,0.29
10,15,2012/12/08,CC887ZR,,45.4630655,9.194874,50,75,0.1
10,16,2012/12/08,CC887ZR,Piazza%20Fontana,45.4629669,9.1949855,50,66,0.01
10,17,2012/12/08,CC887ZR,Via%20Larga,45.4607712,9.1909982,50,86,0.4
10,18,2012/12/08,CC887ZR,Via%20Alberico%20Albricci,45.4610617,9.1894791,50,86,0.12
11,0,2012/12/10,CC887ZR,Via%20Tommaso%20Grossi%2C%2020121%20Milano%2C%20Italy,45.4655955,9.1881499,50,28,0
11,1,2012/12/10,CC887ZR,Via%20S.%20Protaso,45.4669622,9.1893594,50,87,0.18
11,2,2012/12/10,CC887ZR,,45.4674588,9.1900112,50,88,0.07
11,3,2012/12/10,CC887ZR,,45.4722757,9.1952014,90,122,0.67
11,4,2012/12/10,CC887ZR,Via%20Fatebenefratelli,45.4729602,9.1879209,130,151,0.59
11,5,2012/12/10,CC887ZR,,45.4720908,9.1839051,90,102,0.33
11,6,2012/12/10,CC887ZR,Via%20Mercato,45.4715648,9.1840585,50,64,0.06
12,0,2012/12/07,CC887ZR,Via%20Fiori%20Chiari%2C%208%2C%2020121%20Milano%2C%20Italy,45.4723183,9.1875511,50,37,0
12,1,2012/12/07,CC887ZR,Via%20Borgonuovo,45.4726672,9.1895912,50,89,0.16
12,2,2012/12/07,CC887ZR,Via%20Borgonuovo,45.473149,9.1895697,90,129,0.05
12,3,2012/12/07,CC887ZR,Via%20Fatebenefratelli,45.4729602,9.1879209,50,73,0.13
12,4,2012/12/07,CC887ZR,,45.4720908,9.1839051,90,123,0.33
12,5,2012/12/07,CC887ZR,,45.4717748,9.182273,130,151,0.13
12,6,2012/12/07,CC887ZR,Foro%20Buonaparte,45.4684627,9.1825364,130,140,0.41
12,7,2012/12/07,CC887ZR,Foro%20Buonaparte,45.4679386,9.1781434,130,154,0.39
12,8,2012/12/07,CC887ZR,,45.4682641,9.1775069,90,128,0.06
12,9,2012/12/07,CC887ZR,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,90,120,0.09
12,10,2012/12/07,CC887ZR,,45.4614926,9.1734501,90,102,0.78
12,11,2012/12/07,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4587903,9.1778164,90,123,0.46
12,12,2012/12/07,CC887ZR,Via%20Cesare%20Correnti,45.4601241,9.1810036,130,142,0.29
12,13,2012/12/07,CC887ZR,,45.4631671,9.1875725,90,104,0.64
12,14,2012/12/07,CC887ZR,Via%20Spadari,45.4635764,9.1870511,50,81,0.06
13,0,2012/12/11,CC887ZR,Via%20Spadari%2C%209%2C%2020123%20Milano%2C%20Italy,45.4635764,9.1870511,50,15,0
13,1,2012/12/11,CC887ZR,Via%20Victor%20Hugo,45.4640197,9.1865334,90,108,0.06
13,2,2012/12/11,CC887ZR,Via%20Cesare%20Cant%C3%B9,45.4644653,9.1871285,50,65,0.07
13,3,2012/12/11,CC887ZR,Via%20Orefici,45.4637355,9.188277,90,116,0.13
13,4,2012/12/11,CC887ZR,Via%20Torino,45.4602448,9.1813183,90,100,0.7
13,5,2012/12/11,CC887ZR,,45.4587903,9.1778164,90,102,0.32
13,6,2012/12/11,CC887ZR,,45.4581321,9.1768767,90,109,0.1
13,7,2012/12/11,CC887ZR,Via%20Giovanni%20Battista%20Torti,45.4577733,9.1774303,90,108,0.06
13,8,2012/12/11,CC887ZR,Via%20Conca%20del%20Naviglio,45.4575858,9.1773679,90,102,0.02
13,9,2012/12/11,CC887ZR,,45.4574067,9.1773326,130,167,0.02
13,10,2012/12/11,CC887ZR,,45.4585777,9.1782171,130,157,0.16
13,11,2012/12/11,CC887ZR,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,104,0.25
13,12,2012/12/11,CC887ZR,,45.4560254,9.1873985,50,74,0.53
13,13,2012/12/11,CC887ZR,,45.4576026,9.193402,50,73,0.51
13,14,2012/12/11,CC887ZR,Corso%20di%20Porta%20Romana,45.4604349,9.1885149,90,114,0.49
13,15,2012/12/11,CC887ZR,,45.4612105,9.1884206,50,67,0.1
13,16,2012/12/11,CC887ZR,Via%20Maurizio%20Gonzaga,45.4620303,9.1897553,50,78,0.14
13,17,2012/12/11,CC887ZR,Via%20Guglielmo%20Marconi,45.4632419,9.1899345,50,77,0.2
13,18,2012/12/11,CC887ZR,Via%20Dogana,45.4633101,9.1885159,50,65,0.11
14,0,2012/12/06,CC887ZR,Milan%2C%20Italy,45.4654122,9.185966,50,40,0
14,1,2012/12/06,CC887ZR,Piazza%20Cordusio,45.4652391,9.1862011,50,70,0.03
14,2,2012/12/06,CC887ZR,,45.4636062,9.1884997,50,69,0.26
14,3,2012/12/06,CC887ZR,Piazza%20del%20Duomo,45.4647005,9.1885516,50,69,0.12
14,4,2012/12/06,CC887ZR,,45.4660339,9.1884904,50,80,0.15
14,5,2012/12/06,CC887ZR,Via%20Santa%20Margherita,45.4669622,9.1893594,90,117,0.12
14,6,2012/12/06,CC887ZR,,45.4674588,9.1900112,50,71,0.07
14,7,2012/12/06,CC887ZR,,45.4722757,9.1952014,90,103,0.67
14,8,2012/12/06,CC887ZR,Via%20Fatebenefratelli,45.4729602,9.1879209,90,117,0.59
14,9,2012/12/06,CC887ZR,,45.4720908,9.1839051,90,120,0.33
14,10,2012/12/06,CC887ZR,,45.4717748,9.182273,90,128,0.13
14,11,2012/12/06,CC887ZR,Foro%20Buonaparte,45.4685713,9.1826402,90,121,0.39
14,12,2012/12/06,CC887ZR,Via%20Cusani,45.4687482,9.1842369,50,73,0.13
14,13,2012/12/06,CC887ZR,Via%20Rovello,45.4674079,9.1843498,50,68,0.16
0,0,2015/01/31,CL854IP,Via%20Saluzzo%2C%2058%2C%2010125%20Torino%2C%20Italy,45.0544918,7.6772628,50,32,0
0,1,2015/01/31,CL854IP,Via%20Tommaso%20Valperga%20Caluso,45.0521906,7.6763777,50,89,0.27
0,2,2015/01/31,CL854IP,Corso%20Raffaello,45.0526154,7.6751155,90,112,0.11
0,3,2015/01/31,CL854IP,Via%20Nizza,45.0474259,7.673083,90,127,0.6
0,4,2015/01/31,CL854IP,Corso%20Dante%20Alighieri,45.0498645,7.6658471,130,156,0.64
0,5,2015/01/31,CL854IP,Corso%20Filippo%20Turati,45.0485138,7.6638895,130,150,0.25
0,6,2015/01/31,CL854IP,Corso%20Filippo%20Turati,45.0479486,7.6632283,90,126,0.08
0,7,2015/01/31,CL854IP,Via%20Lazzaro%20Spallanzani,45.0483324,7.6625954,50,76,0.07
1,0,2015/01/29,CL854IP,Via%20Nizza%2C%2051%2C%2010125%20Torino%2C%20Italy,45.0542504,7.6757625,50,32,0
1,1,2015/01/29,CL854IP,Via%20Giovanni%20Ribet,45.0546413,7.6758969,50,61,0.04
2,0,2015/02/02,CL854IP,Corso%20Carlo%20e%20Nello%20Rosselli%2C%2092%2C%2010129%20Torino%2C%20Italy,45.0529862,7.6567163,50,21,0
2,1,2015/02/02,CL854IP,Corso%20Duca%20degli%20Abruzzi,45.0530657,7.6563496,50,67,0.03
2,2,2015/02/02,CL854IP,Corso%20Duca%20degli%20Abruzzi,45.053315,7.6565641,50,75,0.03
2,3,2015/02/02,CL854IP,Corso%20Alcide%20De%20Gasperi,45.057442,7.6617835,50,75,0.62
3,0,2015/01/29,CL854IP,Via%20Saluzzo%2C%2058%2C%2010125%20Torino%2C%20Italy,45.0544918,7.6772628,50,29,0
3,1,2015/01/29,CL854IP,Via%20Tommaso%20Valperga%20Caluso,45.0503974,7.6756689,90,110,0.47
3,2,2015/01/29,CL854IP,Via%20Gaetano%20Donizetti,45.0506809,7.674347,50,63,0.11
3,3,2015/01/29,CL854IP,,45.0509919,7.6725923,90,128,0.14
3,4,2015/01/29,CL854IP,Via%20Ernesto%20Lugaro,45.0490181,7.6716193,50,63,0.23
3,5,2015/01/29,CL854IP,Via%20Antonio%20Rosmini,45.0489257,7.6721798,50,88,0.04
4,0,2015/01/24,CL854IP,Via%20Gaetano%20Donizetti%2C%2022%2C%2010126%20Torino%2C%20Italy,45.0498336,7.6779514,50,23,0
4,1,2015/01/24,CL854IP,Via%20Madama%20Cristina,45.0499996,7.6774899,90,120,0.04
4,2,2015/01/24,CL854IP,Via%20Madama%20Cristina,45.0469895,7.67531,50,69,0.38
4,3,2015/01/24,CL854IP,Corso%20Dante%20Alighieri,45.0498645,7.6658471,50,85,0.82
4,4,2015/01/24,CL854IP,,45.0522603,7.6599663,90,120,0.55
4,5,2015/01/24,CL854IP,Via%20Gian%20Domenico%20Cassini,45.0550955,7.6619551,50,89,0.35
4,6,2015/01/24,CL854IP,Via%20Sebastiano%20Caboto,45.0559252,7.6599021,50,67,0.19
4,7,2015/01/24,CL854IP,Corso%20Alcide%20De%20Gasperi,45.0554024,7.659251,50,65,0.08
5,0,2015/01/24,CL854IP,Corso%20Luigi%20Einaudi%2C%204%2C%2010128%20Torino%2C%20Italy,45.0577855,7.6677914,50,9,0
5,1,2015/01/24,CL854IP,Via%20Alfonso%20Lamarmora,45.058315,7.6664241,90,112,0.12
5,2,2015/01/24,CL854IP,Corso%20Galileo%20Ferraris,45.0502226,7.6602776,50,78,1.09
5,3,2015/01/24,CL854IP,Via%20Tirreno,45.0485138,7.6638895,50,77,0.35
5,4,2015/01/24,CL854IP,Corso%20Filippo%20Turati,45.0498622,7.6655987,50,71,0.22
5,5,2015/01/24,CL854IP,Corso%20Turati%20Filippo,45.0496473,7.666072,50,81,0.04
6,0,2015/01/25,CL854IP,Via%20Madama%20Cristina%2C%2082%2C%2010126%20Torino%2C%20Italy,45.0495674,7.677181,50,43,0
6,1,2015/01/25,CL854IP,Via%20Gaetano%20Donizetti,45.0514772,7.6785241,50,69,0.24
6,2,2015/01/25,CL854IP,Corso%20Raffaello,45.0526154,7.6751155,50,73,0.3
6,3,2015/01/25,CL854IP,Via%20Nizza,45.0554029,7.6762027,50,67,0.32
7,0,2015/02/01,CL854IP,Via%20Carlo%20Giovanni%20Brugnone%2C%205%2C%2010126%20Torino%2C%20Italy,45.0498859,7.6724747,50,29,0
7,1,2015/02/01,CL854IP,Via%20Carlo%20Giovanni%20Brugnone,45.0498859,7.6724747,50,70,0.0
8,0,2015/01/31,CL854IP,Via%20Ilarione%20Petitti%2C%2024%2C%2010126%20Torino%2C%20Italy,45.0461976,7.6743113,50,30,0
8,1,2015/01/31,CL854IP,Via%20Madama%20Cristina,45.0461398,7.6747445,50,64,0.04
8,2,2015/01/31,CL854IP,Via%20Madama%20Cristina,45.0514772,7.6785241,50,69,0.66
8,3,2015/01/31,CL854IP,Corso%20Raffaello,45.0510451,7.6796917,50,80,0.1
8,4,2015/01/31,CL854IP,Via%20Ormea,45.0600794,7.6863103,90,112,1.13
8,5,2015/01/31,CL854IP,,45.0672898,7.691563,50,64,0.9
8,6,2015/01/31,CL854IP,Via%20Po,45.0703088,7.6868731,50,71,0.5
9,0,2015/01/25,CL854IP,Via%20Carlo%20Giovanni%20Brugnone%2C%205%2C%2010126%20Torino%2C%20Italy,45.0498859,7.6724747,50,27,0
9,1,2015/01/25,CL854IP,Via%20Ernesto%20Lugaro,45.0499792,7.6720247,90,104,0.04
9,2,2015/01/25,CL854IP,Via%20Ernesto%20Lugaro,45.047693,7.6718312,50,73,0.3
9,3,2015/01/25,CL854IP,Corso%20Dante%20Alighieri,45.0498645,7.6658471,50,70,0.53
9,4,2015/01/25,CL854IP,,45.0513893,7.6634472,50,64,0.26
9,5,2015/01/25,CL854IP,Corso%20Re%20Umberto,45.0575395,7.669014,90,114,0.84
9,6,2015/01/25,CL854IP,Corso%20Re%20Umberto,45.0575023,7.6685207,50,80,0.04
9,7,2015/01/25,CL854IP,Corso%20Luigi%20Einaudi,45.0577855,7.6677914,50,72,0.07
10,0,2015/01/31,CL854IP,Via%20S.%20Secondo%2C%2090%2C%2010128%20Torino%2C%20Italy,45.053866,7.6689656,50,14,0
10,1,2015/01/31,CL854IP,Via%20Amerigo%20Vespucci,45.0534763,7.6685413,50,76,0.06
10,2,2015/01/31,CL854IP,Via%20Amerigo%20Vespucci,45.0538957,7.6677855,50,73,0.07
10,3,2015/01/31,CL854IP,Via%20Andrea%20Massena,45.0547003,7.6683712,90,103,0.1
10,4,2015/01/31,CL854IP,Via%20Antonio%20Genovesi,45.0543613,7.6689596,50,83,0.06
10,5,2015/01/31,CL854IP,Via%20Vincenzo%20Gioberti,45.0560973,7.6702098,90,124,0.22
10,6,2015/01/31,CL854IP,Corso%20Germano%20Sommeiller,45.0540223,7.6751612,50,61,0.46
10,7,2015/01/31,CL854IP,Via%20Nizza,45.0542504,7.6757625,50,81,0.07
11,0,2015/01/28,CL854IP,Via%20Belfiore%2C%2050%2C%2010125%20Torino%2C%20Italy,45.0523628,7.6777289,50,14,0
11,1,2015/01/28,CL854IP,Via%20Giorgio%20Bidone,45.052769,7.6778933,90,110,0.05
11,2,2015/01/28,CL854IP,Via%20Giorgio%20Bidone,45.0524963,7.6792224,130,153,0.11
11,3,2015/01/28,CL854IP,Via%20Madama%20Cristina,45.0514772,7.6785241,130,163,0.13
11,4,2015/01/28,CL854IP,Corso%20Raffaello,45.0526154,7.6751155,130,157,0.3
11,5,2015/01/28,CL854IP,Via%20Nizza,45.0536333,7.6754833,90,110,0.12
11,6,2015/01/28,CL854IP,Corso%20Germano%20Sommeiller,45.054309,7.6739736,50,81,0.17
12,0,2015/01/29,CL854IP,Via%20Andrea%20Massena%2C%2070%2C%2010128%20Torino%2C%20Italy,45.0561288,7.669424,50,2,0
12,1,2015/01/29,CL854IP,Via%20Giambattista%20Vico,45.0547003,7.6683712,90,108,0.18
12,2,2015/01/29,CL854IP,Via%20Antonio%20Genovesi,45.0538753,7.6698261,90,109,0.15
12,3,2015/01/29,CL854IP,Corso%20Filippo%20Turati,45.0531724,7.669061,130,148,0.1
12,4,2015/01/29,CL854IP,Corso%20Filippo%20Turati,45.0520457,7.6677731,130,169,0.16
12,5,2015/01/29,CL854IP,Corso%20Filippo%20Turati,45.0500451,7.6655115,130,142,0.28
12,6,2015/01/29,CL854IP,Corso%20Turati%20Filippo,45.0496405,7.6660882,130,163,0.07
12,7,2015/01/29,CL854IP,,45.0474259,7.673083,130,169,0.61
12,8,2015/01/29,CL854IP,Via%20Nizza,45.0464403,7.6727005,90,126,0.11
12,9,2015/01/29,CL854IP,Via%20Ilarione%20Petitti,45.046361,7.6731437,50,63,0.04
13,0,2015/02/01,CL854IP,Corso%20Galileo%20Ferraris%2C%20110%2C%2010129%20Torino%2C%20Italy,45.0544802,7.6629814,50,33,0
13,1,2015/02/01,CL854IP,Via%20Evangelista%20Torricelli,45.0527879,7.6618145,90,117,0.21
13,2,2015/02/01,CL854IP,Via%20Fratelli%20Carle,45.0521234,7.6636699,50,72,0.16
13,3,2015/02/01,CL854IP,Corso%20Re%20Umberto,45.0555403,7.6676246,90,119,0.51
13,4,2015/02/01,CL854IP,Corso%20Re%20Umberto,45.0560955,7.6682665,130,142,0.1
13,5,2015/02/01,CL854IP,Corso%20Re%20Umberto,45.0569904,7.6691181,90,115,0.13
13,6,2015/02/01,CL854IP,Corso%20Germano%20Sommeiller,45.054309,7.6739736,50,68,0.49
0,0,2015/02/19,EJ825MG,Via%20Domenico%20Aulisio%2C%206%2C%2080143%20Napoli%2C%20Italy,40.8603672,14.2846788,50,36,0
0,1,2015/02/19,EJ825MG,Via%20Grimaldi%20Costantino,40.8612957,14.284592,90,119,0.1
0,2,2015/02/19,EJ825MG,Via%20Costantino%20Grimaldi,40.8610045,14.2813196,90,101,0.28
0,3,2015/02/19,EJ825MG,Via%20Serafino%20Biscardi,40.8618292,14.2812074,90,106,0.09
0,4,2015/02/19,EJ825MG,Via%20Nuova%20Poggioreale,40.8618339,14.2808708,90,106,0.04
0,5,2015/02/19,EJ825MG,Via%20Gorizia,40.8633855,14.2809316,50,84,0.18
0,6,2015/02/19,EJ825MG,,40.8639241,14.2812984,90,117,0.07
0,7,2015/02/19,EJ825MG,Via%20Vicinale%20Cannola,40.8654213,14.2754853,50,76,0.54
0,8,2015/02/19,EJ825MG,,40.8650446,14.273506,50,74,0.17
1,0,2015/02/12,EJ825MG,Via%20Alessio%20Mazzocchi%2C%2054%2C%2080141%20Napoli%2C%20Italy,40.8630199,14.2677221,50,22,0
1,1,2015/02/12,EJ825MG,Via%20Gaetano%20Argento,40.8631032,14.2698766,50,85,0.18
1,2,2015/02/12,EJ825MG,,40.8630452,14.2757374,90,100,0.53
1,3,2015/02/12,EJ825MG,Corso%20Malta,40.8596497,14.2763729,130,146,0.38
1,4,2015/02/12,EJ825MG,,40.8567164,14.2768624,130,143,0.33
1,5,2015/02/12,EJ825MG,,40.8570614,14.2852154,90,104,0.74
1,6,2015/02/12,EJ825MG,Via%20Domenico%20Aulisio,40.8574905,14.2851441,50,87,0.05
1,7,2015/02/12,EJ825MG,Viale%20della%20Costituzione,40.8573807,14.2840047,50,68,0.1
2,0,2015/02/15,EJ825MG,80143%20Naples%2C%20Italy,40.8655487,14.2888708,50,19,0
2,1,2015/02/15,EJ825MG,Via%20II%20Traversa%20Macello,40.8671652,14.2921946,50,80,0.33
2,2,2015/02/15,EJ825MG,Via%20Michele%20Parise,40.8660114,14.2931208,50,79,0.15
2,3,2015/02/15,EJ825MG,,40.8646656,14.2945862,50,74,0.19
2,4,2015/02/15,EJ825MG,Via%20Nicola%20Miraglia,40.8684675,14.2961095,50,66,0.45
2,5,2015/02/15,EJ825MG,Via%20Nuova%20Poggioreale,40.8598026,14.2765912,50,80,1.91
2,6,2015/02/15,EJ825MG,Via%20Giovanni%20Porzio,40.8578905,14.2765838,50,60,0.23
3,0,2015/02/16,EJ825MG,Piazza%20Nazionale%2C%2047%2C%2080143%20Napoli%2C%20Italy,40.8588356,14.2741988,50,3,0
3,1,2015/02/16,EJ825MG,Via%20Tommaso%20Giovanni%20Blanch,40.8588585,14.2735512,90,121,0.06
3,2,2015/02/16,EJ825MG,Via%20Generale%20Francesco%20Pignatelli,40.8630972,14.2727744,50,69,0.48
3,3,2015/02/16,EJ825MG,Via%20Colonnello%20Carlo%20Lahalle,40.8631464,14.2710149,50,86,0.18
3,4,2015/02/16,EJ825MG,Via%20Generale%20Francesco%20Pinto,40.8635447,14.2709565,50,64,0.04
4,0,2015/02/17,EJ825MG,Via%20Alessio%20Mazzocchi%2C%2034%2C%2080141%20Napoli%2C%20Italy,40.8630425,14.268313,50,26,0
4,1,2015/02/17,EJ825MG,Via%20Alessio%20Mazzocchi,40.8630425,14.268313,50,60,0.0
5,0,2015/02/15,EJ825MG,Via%20Nuova%20Poggioreale%2C%20165%2C%2080143%20Napoli%2C%20Italy,40.8620317,14.2816149,50,20,0
5,1,2015/02/15,EJ825MG,Via%20Domenico%20Aulisio,40.8638204,14.2853353,50,63,0.37
